"","month","pct","bnf_code","bnf_name","quantity"
"1384",2019-05-01,"07P","1001030U0AAABAB","Methotrexate 2.5mg tablets",10302
"1385",2019-05-01,"13T","1001030U0AAABAB","Methotrexate 2.5mg tablets",41558
"1386",2019-05-01,"00R","1001030U0AAABAB","Methotrexate 2.5mg tablets",16247
"1387",2019-05-01,"07W","1001030U0AAABAB","Methotrexate 2.5mg tablets",10648
"1388",2019-05-01,"11X","1001030U0AAACAC","Methotrexate 10mg tablets",28
"1389",2019-05-01,"06T","1001030U0AAACAC","Methotrexate 10mg tablets",96
"1390",2019-05-01,"93C","1001030U0AAABAB","Methotrexate 2.5mg tablets",44886
"1391",2019-05-01,"07G","1001030U0AAABAB","Methotrexate 2.5mg tablets",10499
"1392",2019-05-01,"78H","1001030U0AAABAB","Methotrexate 2.5mg tablets",57775
"1393",2019-05-01,"00T","1001030U0AAABAB","Methotrexate 2.5mg tablets",17308
"1394",2019-05-01,"18C","1001030U0AAABAB","Methotrexate 2.5mg tablets",80542
"1395",2019-05-01,"16C","1001030U0AAABAB","Methotrexate 2.5mg tablets",38917
"1396",2019-05-01,"05W","1001030U0AAACAC","Methotrexate 10mg tablets",32
"1397",2019-05-01,"15A","1001030U0AAABAB","Methotrexate 2.5mg tablets",51487
"1398",2019-05-01,"08G","1001030U0AAABAB","Methotrexate 2.5mg tablets",16129
"1399",2019-05-01,"99C","1001030U0AAACAC","Methotrexate 10mg tablets",28
"1400",2019-05-01,"15A","1001030U0AAACAC","Methotrexate 10mg tablets",1132
"1401",2019-05-01,"07W","1001030U0AAACAC","Methotrexate 10mg tablets",489
"1402",2019-05-01,"03R","1001030U0AAABAB","Methotrexate 2.5mg tablets",42604
"1403",2019-05-01,"03H","1001030U0AAABAB","Methotrexate 2.5mg tablets",12622
"1404",2019-05-01,"03K","1001030U0AAABAB","Methotrexate 2.5mg tablets",16350
"1405",2019-05-01,"02Y","1001030U0AAACAC","Methotrexate 10mg tablets",100
"1406",2019-05-01,"05H","1001030U0AAACAC","Methotrexate 10mg tablets",36
"1407",2019-06-01,"15D","1001030U0AAACAC","Methotrexate 10mg tablets",314
"1408",2019-06-01,"15E","1001030U0AAACAC","Methotrexate 10mg tablets",544
"1409",2019-06-01,"71E","1001030U0AAABAB","Methotrexate 2.5mg tablets",51886
"1410",2019-06-01,"03A","1001030U0AAABAB","Methotrexate 2.5mg tablets",15139
"1411",2019-06-01,"02Y","1001030U0AAACAC","Methotrexate 10mg tablets",24
"1412",2019-06-01,"07T","1001030U0AAACAC","Methotrexate 10mg tablets",44
"1413",2019-06-01,"27D","1001030U0AAABAB","Methotrexate 2.5mg tablets",70014
"1414",2019-06-01,"10Q","1001030U0AAACAC","Methotrexate 10mg tablets",24
"1415",2019-06-01,"02E","1001030U0AAABAB","Methotrexate 2.5mg tablets",15893
"1416",2019-06-01,"01F","1001030U0AAABAB","Methotrexate 2.5mg tablets",9904
"1417",2019-06-01,"06K","1001030U0AAABAB","Methotrexate 2.5mg tablets",41289
"1418",2019-06-01,"97R","1001030U0AAACAC","Methotrexate 10mg tablets",850
"1419",2019-06-01,"99F","1001030U0AAABAB","Methotrexate 2.5mg tablets",15466
"1420",2019-06-01,"15N","1001030U0AAABAB","Methotrexate 2.5mg tablets",118695
"1421",2019-06-01,"05H","1001030U0AAABAB","Methotrexate 2.5mg tablets",6144
"1422",2019-06-01,"05R","1001030U0AAACAC","Methotrexate 10mg tablets",8
"1423",2019-06-01,"42D","1001030U0AAACAC","Methotrexate 10mg tablets",170
"1424",2019-06-01,"08W","1001030U0AAACAC","Methotrexate 10mg tablets",848
"1425",2019-06-01,"06F","1001030U0AAACAC","Methotrexate 10mg tablets",40
"1426",2019-06-01,"07Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",13887
"1427",2019-06-01,"11M","1001030U0AAABAB","Methotrexate 2.5mg tablets",59348
"1428",2019-06-01,"07K","1001030U0AAABAB","Methotrexate 2.5mg tablets",18626
"1429",2019-06-01,"05C","1001030U0AAACAC","Methotrexate 10mg tablets",64
"1430",2019-06-01,"10V","1001030U0AAABAB","Methotrexate 2.5mg tablets",17205
"1431",2019-06-01,"02Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",9305
"1432",2019-06-01,"03A","1001030U0AAACAC","Methotrexate 10mg tablets",116
"1433",2019-06-01,"78H","1001030U0AAACAC","Methotrexate 10mg tablets",1791
"1434",2019-06-01,"15D","1001030U0AAABAB","Methotrexate 2.5mg tablets",18814
"1435",2019-06-01,"14L","1001030U0AAABAB","Methotrexate 2.5mg tablets",18031
"1436",2019-06-01,"05W","1001030U0AAACAC","Methotrexate 10mg tablets",32
"1437",2019-06-01,"05D","1001030U0AAACAC","Methotrexate 10mg tablets",8
"1438",2019-06-01,"01W","1001030U0AAACAC","Methotrexate 10mg tablets",16
"1439",2019-06-01,"11J","1001030U0AAACAC","Methotrexate 10mg tablets",20
"1440",2019-06-01,"03K","1001030U0AAABAB","Methotrexate 2.5mg tablets",14928
"1441",2019-06-01,"07Y","1001030U0AAACAC","Methotrexate 10mg tablets",661
"1442",2019-06-01,"15M","1001030U0AAABAB","Methotrexate 2.5mg tablets",68940
"1443",2019-06-01,"07G","1001030U0AAACAC","Methotrexate 10mg tablets",48
"1444",2019-06-01,"09A","1001030U0AAABAB","Methotrexate 2.5mg tablets",4429
"1445",2019-06-01,"00R","1001030U0AAABAB","Methotrexate 2.5mg tablets",14242
"1446",2019-06-01,"11A","1001030U0AAACAC","Methotrexate 10mg tablets",170
"1447",2019-06-01,"06P","1001030U0AAABAB","Methotrexate 2.5mg tablets",11388
"1448",2019-06-01,"13T","1001030U0AAABAB","Methotrexate 2.5mg tablets",39603
"1449",2019-06-01,"07W","1001030U0AAACAC","Methotrexate 10mg tablets",544
"1450",2019-06-01,"RJ7","1001030U0AAABAB","Methotrexate 2.5mg tablets",208
"1451",2019-06-01,"00T","1001030U0AAACAC","Methotrexate 10mg tablets",8
"1452",2019-06-01,"03R","1001030U0AAACAC","Methotrexate 10mg tablets",120
"1453",2019-06-01,"05L","1001030U0AAABAB","Methotrexate 2.5mg tablets",25987
"1454",2019-06-01,"09D","1001030U0AAABAB","Methotrexate 2.5mg tablets",13107
"1455",2019-06-01,"92A","1001030U0AAABAB","Methotrexate 2.5mg tablets",74920
"1456",2019-06-01,"05N","1001030U0AAACAC","Methotrexate 10mg tablets",62
"1457",2019-06-01,"NMG","1001030U0AAABAB","Methotrexate 2.5mg tablets",36
"1458",2019-06-01,"99E","1001030U0AAABAB","Methotrexate 2.5mg tablets",16941
"1459",2019-06-01,"99C","1001030U0AAABAB","Methotrexate 2.5mg tablets",10455
"1460",2019-06-01,"06Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",25418
"1461",2019-06-01,"05A","1001030U0AAACAC","Methotrexate 10mg tablets",16
"1462",2019-06-01,"05Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",11579
"1463",2019-06-01,"03L","1001030U0AAACAC","Methotrexate 10mg tablets",20
"1464",2019-06-01,"06A","1001030U0AAACAC","Methotrexate 10mg tablets",138
"1465",2019-06-01,"06L","1001030U0AAACAC","Methotrexate 10mg tablets",4
"1466",2019-06-01,"15C","1001030U0AAABAB","Methotrexate 2.5mg tablets",71344
"1467",2019-06-01,"08V","1001030U0AAABAB","Methotrexate 2.5mg tablets",8183
"1468",2019-06-01,"99G","1001030U0AAABAB","Methotrexate 2.5mg tablets",12732
"1469",2019-06-01,"15F","1001030U0AAABAB","Methotrexate 2.5mg tablets",60567
"1470",2019-06-01,"10C","1001030U0AAABAB","Methotrexate 2.5mg tablets",3654
"1471",2019-06-01,"00P","1001030U0AAACAC","Methotrexate 10mg tablets",36
"1472",2019-06-01,"15A","1001030U0AAABAB","Methotrexate 2.5mg tablets",49036
"1473",2019-06-01,"R1D","1001030U0AAABAB","Methotrexate 2.5mg tablets",496
"1474",2019-06-01,"NVC","1001030U0AAACAC","Methotrexate 10mg tablets",12
"1475",2019-06-01,"04C","1001030U0AAACAC","Methotrexate 10mg tablets",482
"1476",2019-06-01,"10C","1001030U0AAACAC","Methotrexate 10mg tablets",20
"1477",2019-06-01,"10L","1001030U0AAABAB","Methotrexate 2.5mg tablets",11937
"1478",2019-06-01,"11N","1001030U0AAACAC","Methotrexate 10mg tablets",26
"1479",2019-06-01,"10X","1001030U0AAABAB","Methotrexate 2.5mg tablets",14337
"1480",2019-06-01,"06N","1001030U0AAACAC","Methotrexate 10mg tablets",156
"1481",2019-06-01,"R1A","1001030U0AAABAB","Methotrexate 2.5mg tablets",10
"1482",2019-06-01,"01W","1001030U0AAABAB","Methotrexate 2.5mg tablets",16804
"1483",2019-06-01,"10V","1001030U0AAACAC","Methotrexate 10mg tablets",16
"1484",2019-06-01,"00V","1001030U0AAABAB","Methotrexate 2.5mg tablets",9801
"1485",2019-06-01,"36L","1001030U0AAABAB","Methotrexate 2.5mg tablets",65452
"1486",2019-06-01,"08F","1001030U0AAABAB","Methotrexate 2.5mg tablets",15268
"1487",2019-06-01,"03H","1001030U0AAABAB","Methotrexate 2.5mg tablets",11933
"1488",2019-06-01,"08E","1001030U0AAABAB","Methotrexate 2.5mg tablets",9660
"1489",2019-06-01,"03K","1001030U0AAACAC","Methotrexate 10mg tablets",8
"1490",2019-06-01,"52R","1001030U0AAABAB","Methotrexate 2.5mg tablets",78676
"1491",2019-06-01,"RXH","1001030U0AAABAB","Methotrexate 2.5mg tablets",584
"1492",2019-06-01,"08M","1001030U0AAACAC","Methotrexate 10mg tablets",155
"1493",2019-06-01,"07P","1001030U0AAABAB","Methotrexate 2.5mg tablets",10205
"1494",2019-06-01,"10J","1001030U0AAABAB","Methotrexate 2.5mg tablets",15990
"1495",2019-06-01,"05V","1001030U0AAACAC","Methotrexate 10mg tablets",36
"1496",2019-06-01,"84H","1001030U0AAABAB","Methotrexate 2.5mg tablets",37510
"1497",2019-06-01,"08C","1001030U0AAABAB","Methotrexate 2.5mg tablets",4290
"1498",2019-06-01,"92A","1001030U0AAACAC","Methotrexate 10mg tablets",410
"1499",2019-06-01,"11J","1001030U0AAABAB","Methotrexate 2.5mg tablets",69368
"1500",2019-06-01,"15C","1001030U0AAACAC","Methotrexate 10mg tablets",192
"1501",2019-06-01,"70F","1001030U0AAABAB","Methotrexate 2.5mg tablets",69232
"1502",2019-06-01,"11X","1001030U0AAACAC","Methotrexate 10mg tablets",32
"1503",2019-06-01,"08V","1001030U0AAACAC","Methotrexate 10mg tablets",100
"1504",2019-06-01,"06Q","1001030U0AAACAC","Methotrexate 10mg tablets",24
"1505",2019-06-01,"08E","1001030U0AAACAC","Methotrexate 10mg tablets",180
"1506",2019-06-01,"99F","1001030U0AAACAC","Methotrexate 10mg tablets",48
"1507",2019-06-01,"36J","1001030U0AAABAB","Methotrexate 2.5mg tablets",33825
"1508",2019-06-01,"05R","1001030U0AAABAB","Methotrexate 2.5mg tablets",9256
"1509",2019-06-01,"14Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",31206
"1510",2019-06-01,"06T","1001030U0AAABAB","Methotrexate 2.5mg tablets",24966
"1511",2019-06-01,"14Y","1001030U0AAACAC","Methotrexate 10mg tablets",900
"1512",2019-06-01,"01K","1001030U0AAACAC","Methotrexate 10mg tablets",100
"1513",2019-06-01,"01E","1001030U0AAABAB","Methotrexate 2.5mg tablets",10345
"1514",2019-06-01,"05C","1001030U0AAABAB","Methotrexate 2.5mg tablets",24234
"1515",2019-06-01,"03W","1001030U0AAABAB","Methotrexate 2.5mg tablets",26021
"1516",2019-06-01,"36L","1001030U0AAACAC","Methotrexate 10mg tablets",554
"1517",2019-06-01,"99G","1001030U0AAACAC","Methotrexate 10mg tablets",276
"1518",2019-06-01,"99C","1001030U0AAACAC","Methotrexate 10mg tablets",14
"1519",2019-06-01,"02P","1001030U0AAACAC","Methotrexate 10mg tablets",4
"1520",2019-06-01,"12F","1001030U0AAABAB","Methotrexate 2.5mg tablets",25157
"1521",2019-06-01,"06K","1001030U0AAACAC","Methotrexate 10mg tablets",220
"1522",2019-06-01,"10R","1001030U0AAABAB","Methotrexate 2.5mg tablets",13599
"1523",2019-06-01,"01T","1001030U0AAABAB","Methotrexate 2.5mg tablets",12114
"1524",2019-06-01,"15M","1001030U0AAACAC","Methotrexate 10mg tablets",64
"1525",2019-06-01,"01J","1001030U0AAABAB","Methotrexate 2.5mg tablets",10527
"1526",2019-06-01,"05L","1001030U0AAACAC","Methotrexate 10mg tablets",56
"1527",2019-06-01,"06H","1001030U0AAACAC","Methotrexate 10mg tablets",52
"1528",2019-06-01,"08N","1001030U0AAACAC","Methotrexate 10mg tablets",247
"1529",2019-06-01,"16C","1001030U0AAACAC","Methotrexate 10mg tablets",36
"1530",2019-06-01,"RXC","1001030U0AAABAB","Methotrexate 2.5mg tablets",16
"1531",2019-06-01,"72Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",62327
"1532",2019-06-01,"05Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",13083
"1533",2019-06-01,"05H","1001030U0AAACAC","Methotrexate 10mg tablets",28
"1534",2019-06-01,"02A","1001030U0AAABAB","Methotrexate 2.5mg tablets",11529
"1535",2019-06-01,"02P","1001030U0AAABAB","Methotrexate 2.5mg tablets",15806
"1536",2019-06-01,"13T","1001030U0AAACAC","Methotrexate 10mg tablets",8
"1537",2019-06-01,"05N","1001030U0AAABAB","Methotrexate 2.5mg tablets",23443
"1538",2019-06-01,"05D","1001030U0AAABAB","Methotrexate 2.5mg tablets",4008
"1539",2019-06-01,"06N","1001030U0AAABAB","Methotrexate 2.5mg tablets",41240
"1540",2019-06-01,"RY8","1001030U0AAABAB","Methotrexate 2.5mg tablets",8
"1541",2019-06-01,"00Y","1001030U0AAACAC","Methotrexate 10mg tablets",8
"1542",2019-06-01,"92G","1001030U0AAABAB","Methotrexate 2.5mg tablets",82981
"1543",2019-06-01,"10Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",58439
"1544",2019-06-01,"06L","1001030U0AAABAB","Methotrexate 2.5mg tablets",26912
"1545",2019-06-01,"15F","1001030U0AAACAC","Methotrexate 10mg tablets",4511
"1546",2019-06-01,"08C","1001030U0AAACAC","Methotrexate 10mg tablets",144
"1547",2019-06-01,"03J","1001030U0AAACAC","Methotrexate 10mg tablets",60
"1548",2019-06-01,"08Y","1001030U0AAACAC","Methotrexate 10mg tablets",85
"1549",2019-06-01,"08N","1001030U0AAABAB","Methotrexate 2.5mg tablets",14696
"1550",2019-06-01,"14T","1001030U0AAABAB","Methotrexate 2.5mg tablets",40
"1551",2019-06-01,"06P","1001030U0AAACAC","Methotrexate 10mg tablets",72
"1552",2019-06-01,"00V","1001030U0AAACAC","Methotrexate 10mg tablets",4
"1553",2019-06-01,"03W","1001030U0AAACAC","Methotrexate 10mg tablets",322
"1554",2019-06-01,"04Y","1001030U0AAACAC","Methotrexate 10mg tablets",286
"1555",2019-06-01,"14Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",10
"1556",2019-06-01,"15A","1001030U0AAACAC","Methotrexate 10mg tablets",886
"1557",2019-06-01,"15E","1001030U0AAABAB","Methotrexate 2.5mg tablets",53784
"1558",2019-06-01,"14L","1001030U0AAACAC","Methotrexate 10mg tablets",28
"1559",2019-06-01,"52R","1001030U0AAACAC","Methotrexate 10mg tablets",52
"1560",2019-06-01,"RL4","1001030U0AAABAB","Methotrexate 2.5mg tablets",970
"1561",2019-06-01,"02T","1001030U0AAACAC","Methotrexate 10mg tablets",32
"1562",2019-06-01,"11N","1001030U0AAABAB","Methotrexate 2.5mg tablets",46109
"1563",2019-06-01,"09A","1001030U0AAACAC","Methotrexate 10mg tablets",228
"1564",2019-06-01,"02G","1001030U0AAABAB","Methotrexate 2.5mg tablets",5962
"1565",2019-06-01,"05G","1001030U0AAABAB","Methotrexate 2.5mg tablets",20384
"1566",2019-06-01,"11M","1001030U0AAACAC","Methotrexate 10mg tablets",124
"1567",2019-06-01,"01H","1001030U0AAACAC","Methotrexate 10mg tablets",250
"1568",2019-06-01,"03R","1001030U0AAABAB","Methotrexate 2.5mg tablets",38273
"1569",2019-06-01,"78H","1001030U0AAABAB","Methotrexate 2.5mg tablets",53961
"1570",2019-06-01,"18C","1001030U0AAABAB","Methotrexate 2.5mg tablets",75157
"1571",2019-06-01,"07H","1001030U0AAABAB","Methotrexate 2.5mg tablets",18963
"1572",2019-06-01,"NLF","1001030U0AAABAB","Methotrexate 2.5mg tablets",484
"1573",2019-06-01,"03Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",27639
"1574",2019-06-01,"07L","1001030U0AAABAB","Methotrexate 2.5mg tablets",8806
"1575",2019-06-01,"06T","1001030U0AAACAC","Methotrexate 10mg tablets",84
"1576",2019-06-01,"RTR","1001030U0AAABAB","Methotrexate 2.5mg tablets",84
"1577",2019-06-01,"ACH","1001030U0AAABAB","Methotrexate 2.5mg tablets",72
"1578",2019-06-01,"07T","1001030U0AAABAB","Methotrexate 2.5mg tablets",7008
"1579",2019-06-01,"02X","1001030U0AAABAB","Methotrexate 2.5mg tablets",25662
"1580",2019-06-01,"10K","1001030U0AAACAC","Methotrexate 10mg tablets",40
"1581",2019-06-01,"00N","1001030U0AAABAB","Methotrexate 2.5mg tablets",9510
"1582",2019-06-01,"12F","1001030U0AAACAC","Methotrexate 10mg tablets",22
"1583",2019-06-01,"92G","1001030U0AAACAC","Methotrexate 10mg tablets",116
"1584",2019-06-01,"06A","1001030U0AAABAB","Methotrexate 2.5mg tablets",12552
"1585",2019-06-01,"99M","1001030U0AAACAC","Methotrexate 10mg tablets",166
"1586",2019-06-01,"93C","1001030U0AAABAB","Methotrexate 2.5mg tablets",38456
"1587",2019-06-01,"01D","1001030U0AAABAB","Methotrexate 2.5mg tablets",12075
"1588",2019-06-01,"10X","1001030U0AAACAC","Methotrexate 10mg tablets",36
"1589",2019-06-01,"07G","1001030U0AAABAB","Methotrexate 2.5mg tablets",10104
"1590",2019-06-01,"04C","1001030U0AAABAB","Methotrexate 2.5mg tablets",25429
"1591",2019-06-01,"03F","1001030U0AAABAB","Methotrexate 2.5mg tablets",21564
"1592",2019-06-01,"91Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",147048
"1593",2019-06-01,"NVC","1001030U0AAABAB","Methotrexate 2.5mg tablets",12
"1594",2019-06-01,"00R","1001030U0AAACAC","Methotrexate 10mg tablets",4
"1595",2019-06-01,"04V","1001030U0AAACAC","Methotrexate 10mg tablets",442
"1596",2019-06-01,"97R","1001030U0AAABAB","Methotrexate 2.5mg tablets",41194
"1597",2019-06-01,"05Y","1001030U0AAACAC","Methotrexate 10mg tablets",120
"1598",2019-06-01,"01G","1001030U0AAABAB","Methotrexate 2.5mg tablets",11908
"1599",2019-06-01,"09D","1001030U0AAACAC","Methotrexate 10mg tablets",68
"1600",2019-06-01,"03J","1001030U0AAABAB","Methotrexate 2.5mg tablets",17638
"1601",2019-06-01,"03N","1001030U0AAABAB","Methotrexate 2.5mg tablets",44422
"1602",2019-06-01,"99A","1001030U0AAABAB","Methotrexate 2.5mg tablets",25300
"1603",2019-06-01,"01G","1001030U0AAACAC","Methotrexate 10mg tablets",57
"1604",2019-06-01,"02H","1001030U0AAABAB","Methotrexate 2.5mg tablets",17249
"1605",2019-06-01,"07L","1001030U0AAACAC","Methotrexate 10mg tablets",142
"1606",2019-06-01,"10K","1001030U0AAABAB","Methotrexate 2.5mg tablets",16607
"1607",2019-06-01,"00L","1001030U0AAABAB","Methotrexate 2.5mg tablets",27187
"1608",2019-06-01,"99E","1001030U0AAACAC","Methotrexate 10mg tablets",40
"1609",2019-06-01,"02M","1001030U0AAACAC","Methotrexate 10mg tablets",4
"1610",2019-06-01,"08G","1001030U0AAABAB","Methotrexate 2.5mg tablets",15534
"1611",2019-06-01,"02X","1001030U0AAACAC","Methotrexate 10mg tablets",16
"1612",2019-06-01,"07K","1001030U0AAACAC","Methotrexate 10mg tablets",8
"1613",2019-06-01,"NDA","1001030U0AAABAB","Methotrexate 2.5mg tablets",1217
"1614",2019-06-01,"04Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",7408
"1615",2019-06-01,"01K","1001030U0AAABAB","Methotrexate 2.5mg tablets",20904
"1616",2019-06-01,"01H","1001030U0AAABAB","Methotrexate 2.5mg tablets",28935
"1617",2019-06-01,"03F","1001030U0AAACAC","Methotrexate 10mg tablets",8
"1618",2019-06-01,"01A","1001030U0AAACAC","Methotrexate 10mg tablets",20
"1619",2019-06-01,"05A","1001030U0AAABAB","Methotrexate 2.5mg tablets",20125
"1620",2019-06-01,"01V","1001030U0AAABAB","Methotrexate 2.5mg tablets",8487
"1621",2019-06-01,"16C","1001030U0AAABAB","Methotrexate 2.5mg tablets",37595
"1622",2019-06-01,"RY2","1001030U0AAABAB","Methotrexate 2.5mg tablets",477
"1623",2019-06-01,"03L","1001030U0AAABAB","Methotrexate 2.5mg tablets",23581
"1624",2019-06-01,"03H","1001030U0AAACAC","Methotrexate 10mg tablets",84
"1625",2019-06-01,"00X","1001030U0AAABAB","Methotrexate 2.5mg tablets",9854
"1626",2019-06-01,"71E","1001030U0AAACAC","Methotrexate 10mg tablets",241
"1627",2019-06-01,"01X","1001030U0AAABAB","Methotrexate 2.5mg tablets",12963
"1628",2019-06-01,"NCN","1001030U0AAABAB","Methotrexate 2.5mg tablets",1083
"1629",2019-06-01,"01Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",13726
"1630",2019-06-01,"26A","1001030U0AAABAB","Methotrexate 2.5mg tablets",82929
"1631",2019-06-01,"02T","1001030U0AAABAB","Methotrexate 2.5mg tablets",14418
"1632",2019-06-01,"08W","1001030U0AAABAB","Methotrexate 2.5mg tablets",11618
"1633",2019-06-01,"02Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",27750
"1634",2019-06-01,"04V","1001030U0AAABAB","Methotrexate 2.5mg tablets",27230
"1635",2019-06-01,"08Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",3941
"1636",2019-06-01,"05Q","1001030U0AAACAC","Methotrexate 10mg tablets",93
"1637",2019-06-01,"03Q","1001030U0AAACAC","Methotrexate 10mg tablets",12
"1638",2019-06-01,"08M","1001030U0AAABAB","Methotrexate 2.5mg tablets",7762
"1639",2019-06-01,"15N","1001030U0AAACAC","Methotrexate 10mg tablets",35
"1640",2019-06-01,"RY2","1001030U0AAACAC","Methotrexate 10mg tablets",84
"1641",2019-06-01,"08F","1001030U0AAACAC","Methotrexate 10mg tablets",70
"1642",2019-06-01,"01Y","1001030U0AAACAC","Methotrexate 10mg tablets",28
"1643",2019-06-01,"08G","1001030U0AAACAC","Methotrexate 10mg tablets",637
"1644",2019-06-01,"11A","1001030U0AAABAB","Methotrexate 2.5mg tablets",45536
"1645",2019-06-01,"00T","1001030U0AAABAB","Methotrexate 2.5mg tablets",14910
"1646",2019-06-01,"02M","1001030U0AAABAB","Methotrexate 2.5mg tablets",17039
"1647",2019-06-01,"07W","1001030U0AAABAB","Methotrexate 2.5mg tablets",10330
"1648",2019-06-01,"36J","1001030U0AAACAC","Methotrexate 10mg tablets",72
"1649",2019-06-01,"06F","1001030U0AAABAB","Methotrexate 2.5mg tablets",35591
"1650",2019-06-01,"05V","1001030U0AAABAB","Methotrexate 2.5mg tablets",9188
"1651",2019-06-01,"02H","1001030U0AAACAC","Methotrexate 10mg tablets",28
"1652",2019-06-01,"RCD","1001030U0AAABAB","Methotrexate 2.5mg tablets",142
"1653",2019-06-01,"05W","1001030U0AAABAB","Methotrexate 2.5mg tablets",20642
"1654",2019-06-01,"00Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",17394
"1655",2019-06-01,"04F","1001030U0AAACAC","Methotrexate 10mg tablets",1049
"1656",2019-06-01,"91Q","1001030U0AAACAC","Methotrexate 10mg tablets",2790
"1657",2019-06-01,"11X","1001030U0AAABAB","Methotrexate 2.5mg tablets",53147
"1658",2019-06-01,"RDR","1001030U0AAABAB","Methotrexate 2.5mg tablets",72
"1659",2019-06-01,"72Q","1001030U0AAACAC","Methotrexate 10mg tablets",2178
"1660",2019-06-01,"10J","1001030U0AAACAC","Methotrexate 10mg tablets",60
"1661",2019-06-01,"70F","1001030U0AAACAC","Methotrexate 10mg tablets",92
"1662",2019-06-01,"01E","1001030U0AAACAC","Methotrexate 10mg tablets",8
"1663",2019-06-01,"01D","1001030U0AAACAC","Methotrexate 10mg tablets",48
"1664",2019-06-01,"42D","1001030U0AAABAB","Methotrexate 2.5mg tablets",38852
"1665",2019-06-01,"99M","1001030U0AAABAB","Methotrexate 2.5mg tablets",9544
