,type,id,bnf_code,nm,ingredient,ddd,ddd_uomcd,category,paragraph,Route,ddd_flag
460,vmp,39107311000001103,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free,Erythromycin ethyl succinate,2.0,258682000.0,Watch,Macrolides,Oral,1
461,vmp,324192003,0501050H0AAAMAM,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free,Erythromycin ethyl succinate,2.0,258682000.0,Watch,Macrolides,Oral,1
462,vmp,324179001,0501050H0AAAEAE,Erythromycin ethyl succinate 500mg tablets,Erythromycin ethyl succinate,2.0,258682000.0,Watch,Macrolides,Oral,1
463,vmp,324234006,0501050H0AAACAC,Erythromycin ethyl succinate 500mg/5ml oral suspension,Erythromycin ethyl succinate,2.0,258682000.0,Watch,Macrolides,Oral,1
464,vmp,39107211000001106,0501050H0AAANAN,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free,Erythromycin ethyl succinate,2.0,258682000.0,Watch,Macrolides,Oral,1
465,vmp,324203007,0501050H0AAANAN,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free,Erythromycin ethyl succinate,2.0,258682000.0,Watch,Macrolides,Oral,1
466,vmp,324180003,0501050N0AAAAAA,Erythromycin stearate 250mg tablets,Erythromycin stearate,1.0,258682000.0,Watch,Macrolides,Oral,1
467,vmp,324181004,0501050N0AAABAB,Erythromycin stearate 500mg tablets,Erythromycin stearate,1.0,258682000.0,Watch,Macrolides,Oral,1
468,vmp,324466004,0501090H0AAABAB,Ethambutol 100mg tablets,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
469,vmp,12297511000001100,0501090H0AABDBD,Ethambutol 100mg/5ml oral solution,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
470,vmp,12297611000001101,0501090H0AABFBF,Ethambutol 125mg/5ml oral solution,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
471,vmp,12297711000001105,0501090H0AABCBC,Ethambutol 150mg/5ml oral solution,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
472,vmp,22456811000001106,0501090H0AABHBH,Ethambutol 150mg/5ml oral suspension,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
473,vmp,32463811000001107,,Ethambutol 1g/10ml solution for infusion vials,Ethambutol hydrochloride,-9.223372036854776e+18,,Uncategorised,Others,Injectable,0
474,vmp,8508611000001101,0501090H0AAAVAV,Ethambutol 200mg/5ml oral solution,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
475,vmp,8508711000001105,0501090H0AAAVAV,Ethambutol 200mg/5ml oral suspension,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
476,vmp,8508811000001102,0501090H0AABABA,Ethambutol 250mg/5ml oral solution,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
477,vmp,8508911000001107,0501090H0AABABA,Ethambutol 250mg/5ml oral suspension,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
478,vmp,12297811000001102,0501090H0AAAWAW,Ethambutol 25mg/5ml oral solution,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
479,vmp,8509011000001103,0501090H0AAAZAZ,Ethambutol 300mg/5ml oral solution,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
480,vmp,8509111000001102,0501090H0AAAZAZ,Ethambutol 300mg/5ml oral suspension,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
481,vmp,12297911000001107,0501090H0AAAYAY,Ethambutol 350mg/5ml oral solution,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
482,vmp,12298011000001109,0501090H0AAATAT,Ethambutol 375mg/5ml oral solution,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
483,vmp,324467008,0501090H0AAACAC,Ethambutol 400mg tablets,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
484,vmp,8509211000001108,0501090H0AAASAS,Ethambutol 400mg/5ml oral solution,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
485,vmp,8509411000001107,0501090H0AAASAS,Ethambutol 400mg/5ml oral suspension,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
486,vmp,12298111000001105,0501090H0AABBBB,Ethambutol 450mg/5ml oral solution,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
487,vmp,8509511000001106,0501090H0AAARAR,Ethambutol 500mg/5ml oral solution,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
488,vmp,8509611000001105,0501090H0AAARAR,Ethambutol 500mg/5ml oral suspension,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
489,vmp,12298211000001104,0501090H0AABGBG,Ethambutol 50mg/5ml oral solution,Ethambutol hydrochloride,-9.223372036854776e+18,,Uncategorised,Others,Oral,0
490,vmp,8509711000001101,0501090H0AAAXAX,Ethambutol 600mg/5ml oral solution,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
491,vmp,8509911000001104,0501090H0AAAXAX,Ethambutol 600mg/5ml oral suspension,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
492,vmp,12298311000001107,0501090H0AABEBE,Ethambutol 700mg/5ml oral solution,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
493,vmp,35574511000001108,0501090H0AABIBI,Ethambutol 700mg/5ml oral suspension,Ethambutol hydrochloride,1.2,258682000.0,Uncategorised,Others,Oral,1
494,vmp,373967008,0501090I0AAAAAA,Ethionamide 250mg tablets,Ethionamide,750.0,258684004.0,Uncategorised,Others,Oral,1
495,vmp,703666002,0501070ACAAAAAA,Fidaxomicin 200mg tablets,Fidaxomicin,400.0,258684004.0,Uncategorised,Others,Oral,1
496,vmp,20555811000001101,0501070ACAAAAAA,Fidaxomicin 200mg tablets,Fidaxomicin,400.0,258684004.0,Uncategorised,Others,Oral,1
497,vmp,7526011000001106,,Flucloxacillin 125mg / 5ml oral solution sugar free,Flucloxacillin sodium,-9.223372036854776e+18,,Access,Penicillins,Oral,0
498,vmp,323484009,0501012G0AAAFAF,Flucloxacillin 125mg/5ml oral solution,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Oral,1
499,vmp,16089611000001103,0501012G0AAAPAP,Flucloxacillin 125mg/5ml oral solution sugar free,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Oral,1
500,vmp,323496002,0501012H0AAAAAA,Flucloxacillin 125mg/5ml oral suspension,Flucloxacillin magnesium,2.0,258682000.0,Access,Penicillins,Oral,1
501,vmp,323493005,0501012G0AAAEAE,Flucloxacillin 1g powder for solution for injection vials,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Injectable,1
502,vmp,323493005,0501012G0AAAEAE,Flucloxacillin 1g powder for solution for injection vials,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Injectable,1
503,vmp,323493005,0501012G0AAAEAE,Flucloxacillin 1g powder for solution for injection vials,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Injectable,1
504,vmp,323493005,0501012G0AAAEAE,Flucloxacillin 1g powder for solution for injection vials,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Injectable,1
505,vmp,323493005,0501012G0AAAEAE,Flucloxacillin 1g powder for solution for injection vials,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Injectable,1
506,vmp,22488711000001108,,Flucloxacillin 1g/50ml infusion bags,Flucloxacillin sodium,-9.223372036854776e+18,,Access,Penicillins,Injectable,0
507,vmp,39692111000001101,0501012G0AAAAAA,Flucloxacillin 250mg capsules,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Oral,1
508,vmp,323464005,0501012G0AAAAAA,Flucloxacillin 250mg capsules,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Oral,1
509,vmp,323491007,0501012G0AAACAC,Flucloxacillin 250mg powder for solution for injection vials,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Injectable,1
510,vmp,323491007,0501012G0AAACAC,Flucloxacillin 250mg powder for solution for injection vials,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Injectable,1
511,vmp,323491007,0501012G0AAACAC,Flucloxacillin 250mg powder for solution for injection vials,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Injectable,1
512,vmp,323491007,0501012G0AAACAC,Flucloxacillin 250mg powder for solution for injection vials,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Injectable,1
513,vmp,323491007,0501012G0AAACAC,Flucloxacillin 250mg powder for solution for injection vials,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Injectable,1
514,vmp,323485005,0501012G0AAAGAG,Flucloxacillin 250mg/5ml oral solution,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Oral,1
515,vmp,16089711000001107,0501012G0AAAQAQ,Flucloxacillin 250mg/5ml oral solution sugar free,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Oral,1
516,vmp,323474008,0501012H0AAABAB,Flucloxacillin 250mg/5ml oral suspension,Flucloxacillin magnesium,2.0,258682000.0,Access,Penicillins,Oral,1
517,vmp,34769611000001109,0501012G0AAARAR,Flucloxacillin 2g powder for solution for injection vials,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Injectable,1
518,vmp,35166211000001101,,Flucloxacillin 2g/100ml infusion bags,Flucloxacillin sodium,-9.223372036854776e+18,,Access,Penicillins,Injectable,0
519,vmp,39692211000001107,0501012G0AAABAB,Flucloxacillin 500mg capsules,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Oral,1
520,vmp,323465006,0501012G0AAABAB,Flucloxacillin 500mg capsules,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Oral,1
521,vmp,323492000,0501012G0AAADAD,Flucloxacillin 500mg powder for solution for injection vials,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Injectable,1
522,vmp,323492000,0501012G0AAADAD,Flucloxacillin 500mg powder for solution for injection vials,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Injectable,1
523,vmp,323492000,0501012G0AAADAD,Flucloxacillin 500mg powder for solution for injection vials,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Injectable,1
524,vmp,323492000,0501012G0AAADAD,Flucloxacillin 500mg powder for solution for injection vials,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Injectable,1
525,vmp,323492000,0501012G0AAADAD,Flucloxacillin 500mg powder for solution for injection vials,Flucloxacillin sodium,2.0,258682000.0,Access,Penicillins,Injectable,1
526,vmp,22489111000001100,,Flucloxacillin 500mg/50ml infusion bags,Flucloxacillin sodium,-9.223372036854776e+18,,Access,Penicillins,Injectable,0
527,vmp,22751511000001108,,Flucloxacillin sodium 125mg/5ml oral suspension,Flucloxacillin sodium,-9.223372036854776e+18,,Access,Penicillins,Oral,0
528,vmp,407831007,1304000N0AACBCB,Fluocinolone acetonide 0.025% / Neomycin 0.5% cream,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
529,vmp,4195511000001102,1304000N0AACBCB,Fluocinolone acetonide 0.025% / Neomycin 0.5% cream,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
530,vmp,407832000,1304000N0AACDCD,Fluocinolone acetonide 0.025% / Neomycin 0.5% ointment,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
531,vmp,3864311000001102,1304000N0AACDCD,Fluocinolone acetonide 0.025% / Neomycin 0.5% ointment,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
532,vmp,25194411000001109,,Fosfomycin 250mg/5ml oral suspension,Fosfomycin calcium,-9.223372036854776e+18,,Watch,Urinary-tract infections,Oral,0
533,vmp,18162111000001102,0501070AEAAADAD,Fosfomycin 3g granules sachets,Fosfomycin trometamol,3.0,258682000.0,Watch,Others,Oral,1
534,vmp,21258811000001107,0501130S0AAAAAA,Fosfomycin 500mg capsules,Fosfomycin calcium,3.0,258682000.0,Watch,Urinary-tract infections,Oral,1
535,vmp,39020911000001103,1103010H0AAAAAA,Fusidic acid 1% modified-release eye drops,Fusidic acid,-9.223372036854776e+18,,Watch,Others,Topical,0
536,vmp,330404003,1103010H0AAAAAA,Fusidic acid 1% modified-release eye drops,Fusidic acid,-9.223372036854776e+18,,Watch,Others,Topical,0
537,vmp,332825002,1310012F0AAABAB,Fusidic acid 2% cream,Fusidic acid,-9.223372036854776e+18,,Watch,Others,Topical,0
538,vmp,332826001,1310012F0AAACAC,Fusidic acid 2% gel,Fusidic acid,-9.223372036854776e+18,,Watch,Others,Topical,0
539,vmp,324317000,0501070M0AAAAAA,Fusidic acid 250mg/5ml oral suspension,Fusidic acid,1.5,258682000.0,Watch,Others,Oral,1
540,vmp,4030211000001108,1306010G0AAAAAA,Generic Actinac lotion,Chloramphenicol,-9.223372036854776e+18,,Access,Others,Topical,0
541,vmp,9217111000001103,,Generic CMW 1 Gentamicin cement 20g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Aminoglycosides,Other,0
542,vmp,9217711000001102,,Generic CMW 1 Gentamicin cement 40g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Aminoglycosides,Other,0
543,vmp,9216311000001104,,Generic CMW 1 Original Gentamicin cement 40g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Aminoglycosides,Other,0
544,vmp,9218311000001100,,Generic CMW 2 Gentamicin cement 20g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Aminoglycosides,Other,0
545,vmp,9218711000001101,,Generic CMW 2 Gentamicin cement 40g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Aminoglycosides,Other,0
546,vmp,9219911000001107,,Generic CMW 2000 Gentamicin cement 20g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Aminoglycosides,Other,0
547,vmp,9220311000001107,,Generic CMW 2000 Gentamicin cement 40g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Aminoglycosides,Other,0
548,vmp,9219111000001109,,Generic CMW 3 Gentamicin cement 20g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Aminoglycosides,Other,0
549,vmp,9219511000001100,,Generic CMW 3 Gentamicin cement 40g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Aminoglycosides,Other,0
550,vmp,3393611000001109,1310011P0AAAGAG,Generic Cicatrin cream,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
551,vmp,3393711000001100,1310011P0AAAHAH,Generic Cicatrin powder,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
552,vmp,35150411000001108,,Generic Copal G+C cement 40g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Other,Other,0
553,vmp,35150411000001108,,Generic Copal G+C cement 40g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Other,Other,0
554,vmp,35150411000001108,,Generic Copal G+C cement 40g sachets,Clindamycin hydrochloride,-9.223372036854776e+18,,Access,Other,Other,0
555,vmp,35150411000001108,,Generic Copal G+C cement 40g sachets,Clindamycin hydrochloride,-9.223372036854776e+18,,Access,Other,Other,0
556,vmp,34819711000001101,0501030X0AAAAAA,Generic Deteclo 300mg tablets,Demeclocycline hydrochloride,-9.223372036854776e+18,,Watch,Tetracyclines,Oral,0
557,vmp,34819711000001101,0501030X0AAAAAA,Generic Deteclo 300mg tablets,Demeclocycline hydrochloride,-9.223372036854776e+18,,Watch,Tetracyclines,Oral,0
558,vmp,34819711000001101,0501030X0AAAAAA,Generic Deteclo 300mg tablets,Chlortetracycline hydrochloride,-9.223372036854776e+18,,Watch,Tetracyclines,Oral,0
559,vmp,34819711000001101,0501030X0AAAAAA,Generic Deteclo 300mg tablets,Chlortetracycline hydrochloride,-9.223372036854776e+18,,Watch,Tetracyclines,Oral,0
560,vmp,34819711000001101,0501030X0AAAAAA,Generic Deteclo 300mg tablets,Tetracycline hydrochloride,-9.223372036854776e+18,,Watch,Tetracyclines,Oral,0
561,vmp,34819711000001101,0501030X0AAAAAA,Generic Deteclo 300mg tablets,Tetracycline hydrochloride,-9.223372036854776e+18,,Watch,Tetracyclines,Oral,0
562,vmp,324036000,0501030X0AAAAAA,Generic Deteclo 300mg tablets,Demeclocycline hydrochloride,-9.223372036854776e+18,,Watch,Tetracyclines,Oral,0
563,vmp,324036000,0501030X0AAAAAA,Generic Deteclo 300mg tablets,Demeclocycline hydrochloride,-9.223372036854776e+18,,Watch,Tetracyclines,Oral,0
564,vmp,324036000,0501030X0AAAAAA,Generic Deteclo 300mg tablets,Chlortetracycline hydrochloride,-9.223372036854776e+18,,Watch,Tetracyclines,Oral,0
565,vmp,324036000,0501030X0AAAAAA,Generic Deteclo 300mg tablets,Chlortetracycline hydrochloride,-9.223372036854776e+18,,Watch,Tetracyclines,Oral,0
566,vmp,324036000,0501030X0AAAAAA,Generic Deteclo 300mg tablets,Tetracycline hydrochloride,-9.223372036854776e+18,,Watch,Tetracyclines,Oral,0
567,vmp,324036000,0501030X0AAAAAA,Generic Deteclo 300mg tablets,Tetracycline hydrochloride,-9.223372036854776e+18,,Watch,Tetracyclines,Oral,0
568,vmp,9220711000001106,,Generic Endurance Gentamicin cement 20g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Aminoglycosides,Other,0
569,vmp,9221111000001104,,Generic Endurance Gentamicin cement 40g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Aminoglycosides,Other,0
570,vmp,9191611000001100,,Generic Gentafix 1 cement 41.6g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Aminoglycosides,Other,0
571,vmp,9191711000001109,,Generic Gentafix 3 cement 41.6g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Aminoglycosides,Other,0
572,vmp,4009911000001100,1304000V0AACRCR,Generic Gregoderm ointment,Neomycin sulfate,-9.223372036854776e+18,,Reserve,Aminoglycosides,Topical,0
573,vmp,4009911000001100,1304000V0AACRCR,Generic Gregoderm ointment,Neomycin sulfate,-9.223372036854776e+18,,Reserve,Aminoglycosides,Topical,0
574,vmp,3546611000001108,1104010I0AAAEAE,Generic Maxitrol eye drops,Neomycin sulfate,-9.223372036854776e+18,,Reserve,Aminoglycosides,Topical,0
575,vmp,3546611000001108,1104010I0AAAEAE,Generic Maxitrol eye drops,Neomycin sulfate,-9.223372036854776e+18,,Reserve,Aminoglycosides,Topical,0
576,vmp,4389111000001100,1104010I0AAAFAF,Generic Maxitrol eye ointment,Neomycin sulfate,-9.223372036854776e+18,,Reserve,Aminoglycosides,Topical,0
577,vmp,4389111000001100,1104010I0AAAFAF,Generic Maxitrol eye ointment,Neomycin sulfate,-9.223372036854776e+18,,Reserve,Aminoglycosides,Topical,0
578,vmp,35445511000001100,0501120N0AAACAC,Generic Mictral granules 7g sachets,Nalidixic acid,-9.223372036854776e+18,,Uncategorised,Quinolones,Oral,0
579,vmp,324584000,0501120N0AAACAC,Generic Mictral granules 7g sachets,Nalidixic acid,-9.223372036854776e+18,,Uncategorised,Quinolones,Oral,0
580,vmp,4009711000001102,1103010N0AAAHAH,Generic Neosporin eye drops,Neomycin sulfate,-9.223372036854776e+18,,Reserve,Aminoglycosides,Topical,0
581,vmp,4009711000001102,1103010N0AAAHAH,Generic Neosporin eye drops,Neomycin sulfate,-9.223372036854776e+18,,Reserve,Aminoglycosides,Topical,0
582,vmp,21147111000001101,,Generic Otocomb Otic ear ointment,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
583,vmp,3550411000001106,120101050AAABAB,Generic Otomize ear spray,Neomycin sulfate,-9.223372036854776e+18,,Watch,Aminoglycosides,Topical,0
584,vmp,3550511000001105,1201010Q0AAACAC,Generic Otosporin ear drops,Neomycin sulfate,-9.223372036854776e+18,,Reserve,Aminoglycosides,Topical,0
585,vmp,3550511000001105,1201010Q0AAACAC,Generic Otosporin ear drops,Neomycin sulfate,-9.223372036854776e+18,,Reserve,Aminoglycosides,Topical,0
586,vmp,9141111000001103,,Generic Palacos LV-40 with Gentamicin cement 41.8g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Aminoglycosides,Other,0
587,vmp,35149911000001108,,Generic Palacos MV+G cement 20g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Aminoglycosides,Other,0
588,vmp,35149811000001103,,Generic Palacos MV+G cement 40g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Aminoglycosides,Other,0
589,vmp,9140311000001106,,Generic Palacos R-20 with Gentamicin cement 20.4g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Aminoglycosides,Other,0
590,vmp,9140711000001105,,Generic Palacos R-40 with Gentamicin cement 40.8g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Access,Aminoglycosides,Other,0
591,vmp,38840011000001101,,Generic Recarbrio 500mg/500mg/250mg powder for solution for infusion vials,Cilastatin sodium,-9.223372036854776e+18,,Watch,Cephalosporins and other beta-lactams,Injectable,0
592,vmp,38840011000001101,,Generic Recarbrio 500mg/500mg/250mg powder for solution for infusion vials,Imipenem monohydrate,-9.223372036854776e+18,,Watch,Cephalosporins and other beta-lactams,Injectable,0
593,vmp,35150011000001104,,Generic Refobacin Revision cement 40g sachets,Gentamicin sulfate,-9.223372036854776e+18,,Uncategorised,Other,Other,0
594,vmp,35150011000001104,,Generic Refobacin Revision cement 40g sachets,Clindamycin hydrochloride,-9.223372036854776e+18,,Uncategorised,Other,Other,0
